,MIR1244.2,MIR647,MIR4263,MIR3685,MIR1244.4,MIR210,MIR4502,MIR1249,MIR4292,MIR3682,MIR5087,MIR6859.1,MIR4664,MIR219A1,MIR4653,MIR3646,MIR4261,MIR126,MIR25,MIR5572,MIR7849,MIR635,MIR554,MIR7111,MIR4754,MIR4489,MIR4482,MIR320E,MIR6835,MIR4783,MIR1244.3,MIR3124,MIR4297,MIR659,MIR4537,MIR26B,MIR4635,MIR3609,MIR378H,MIR4525,MIR93,MIR6129,MIR4740,MIR570,MIR573,MIR378B,MIR6772,MIR193B,MIR616,MIR1268A,MIR6512,MIR6730,MIR1270,MIR6797,MIR3125,MIR3942,MIR3189,MIR4322,MIR3143,MIR6812,MIR324,MIR765,MIR4728,MIR1273C,MIR3928,MIR5690,MIR6071,MIR5188,MIR4782,AL513534.1,MIR4479,MIR3186,MIR4701,MIR589,MIR106B,MIR4511,MIR571,MIR378A,MIR378J,MIR186,MIR3671,MIR3677,MIR8066,MIR5587,MIR145,MIR933,MIR4685,MIR6739,MIR6753,MIR3649,MIR4477B,MIR331,MIR3176,MIR8067,MIR601,MIR3159,MIR3939,MIR4668,MIR4682,MIR6757
TCGA-ES-A2HS-01A-11R-A180-07,0.583333333333333,0.0,0.0333333333333333,0.0588235294117647,0.305466237942122,0.0,0.0,0.0,0.0105263157894737,0.411016949152542,0.0,0.0,0.0084033613445378,0.0476190476190476,0.0222222222222222,0.0642857142857143,0.0,0.0714285714285714,0.0967741935483871,0.0,0.0,0.206896551724138,0.0,0.0,0.0,0.939393939393939,0.0309278350515464,0.166666666666667,0.0,0.0,0.410714285714286,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0384615384615385,0.0505050505050505,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294117647058824,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.105263157894737,0.0,0.0,0.0
TCGA-HP-A5N0-01A-11R-A28V-07,0.0868055555555556,0.0921052631578947,0.0666666666666667,0.0823529411764706,0.0353697749196141,0.0555555555555556,0.0,0.1,0.0315789473684211,0.0974576271186441,0.0,0.0,0.117647058823529,0.0476190476190476,0.0222222222222222,0.0285714285714286,0.0,0.166666666666667,0.0806451612903226,0.157894736842105,0.0,0.114942528735632,0.0,0.04,0.166666666666667,0.181818181818182,0.0,0.0,0.0303030303030303,0.266666666666667,0.0714285714285714,0.172413793103448,0.0,0.0,0.0,0.166666666666667,0.0769230769230769,0.0,0.0256410256410256,0.0,0.1,0.0,0.115384615384615,0.111111111111111,0.0,0.21875,0.0,0.0,0.0,0.333333333333333,0.25,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.25,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0833333333333333,0.117647058823529,0.0,0,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.153846153846154,0.024390243902439,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
TCGA-G3-A7M9-01A-23R-A352-07,0.25,0.592105263157895,0.1,0.317647058823529,0.22508038585209,0.361111111111111,0.0,0.0,1.0,0.182203389830508,0.2,0.538461538461538,0.168067226890756,0.0476190476190476,0.0222222222222222,0.107142857142857,0.0,0.0238095238095238,0.338709677419355,0.0,0.0,0.126436781609195,0.0,0.68,0.333333333333333,0.121212121212121,0.123711340206186,0.5,0.0909090909090909,0.433333333333333,0.392857142857143,0.379310344827586,0.615384615384615,0.1875,0.0,0.166666666666667,0.0512820512820513,0.0,0.0512820512820513,0.0,0.2,0.4,0.0769230769230769,0.545454545454545,0.769230769230769,0.09375,0.113636363636364,0.0,0.102040816326531,0.0,0.0,0.4,0.0909090909090909,0.545454545454545,0.0393700787401575,0.2,0.0298507462686567,0.571428571428571,0.0,0.0,0.285714285714286,0.416666666666667,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.612903225806452,0.666666666666667,0.0,0.181818181818182,0.44,0.666666666666667,0.0,0.666666666666667,0.0,0.1,0.291666666666667,0.882352941176471,0.2,0,0.230769230769231,0.0,0.5,0.5,0.571428571428571,0.037037037037037,0.0,1.0,0.0666666666666667,0.142857142857143,0.0,0.0,0.0,0.0,0.25,0.333333333333333,0.0
TCGA-G3-A3CH-01A-11R-A22L-07,0.185763888888889,0.118421052631579,0.0333333333333333,0.0588235294117647,0.128617363344051,0.0,0.0,0.0,0.0315789473684211,0.0254237288135593,0.0,0.0,0.352941176470588,0.0476190476190476,0.0,0.0142857142857143,0.0,0.0714285714285714,0.161290322580645,1.0,1.0,0.0114942528735632,0.0,0.0,0.166666666666667,0.0606060606060606,0.134020618556701,0.0,0.0,0.1,0.107142857142857,0.103448275862069,0.0769230769230769,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0909090909090909,0.0769230769230769,0.25,0.0454545454545455,0.0,0.0408163265306122,0.333333333333333,0.25,0.0,0.0,0.0909090909090909,0.0078740157480315,0.0,0.0522388059701493,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.4,0.0,0.0645161290322581,0.333333333333333,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.235294117647059,0.1,0,0.0769230769230769,0.0714285714285714,0.0,0.0,0.0,0.0185185185185185,0.538461538461538,0.0487804878048781,0.0,0.357142857142857,0.0,0.0,0.0,0.157894736842105,0.0,0.0,0.25
TCGA-G3-A25S-01A-11R-A16W-07,0.506944444444444,0.0263157894736842,0.0,0.0705882352941176,0.340836012861736,0.0,0.0,0.1,0.0315789473684211,0.194915254237288,0.0,0.0,0.0084033613445378,0.19047619047619,0.0222222222222222,0.0857142857142857,0.0,0.0238095238095238,0.0483870967741935,0.0,0.0,0.436781609195402,0.0,0.08,0.0,0.363636363636364,0.0927835051546392,0.333333333333333,0.0909090909090909,0.0666666666666667,0.410714285714286,0.103448275862069,0.0,0.0625,0.0,0.0,0.0,0.0909090909090909,0.0512820512820513,1.0,0.0,0.4,0.0769230769230769,0.0909090909090909,0.0,0.03125,0.0,0.0,0.0204081632653061,0.0,0.0,0.0666666666666667,0.0,0.181818181818182,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.333333333333333,0.0769230769230769,0.0,0.0,0.0588235294117647,0.0,0,0.0,0.0,0.0,0.0,0.142857142857143,0.0092592592592592,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-2Y-A9GW-01A-11R-A38B-07,0.105902777777778,0.197368421052632,0.166666666666667,0.0470588235294118,0.0996784565916399,0.0555555555555556,0.0,0.2,0.0947368421052632,0.0508474576271186,0.0,0.0,0.210084033613445,0.0,0.0666666666666667,0.0285714285714286,0.0,0.19047619047619,0.274193548387097,0.0,0.0,0.0459770114942529,0.0,0.04,0.0,0.0303030303030303,0.0927835051546392,0.333333333333333,0.0,0.0666666666666667,0.214285714285714,0.0344827586206897,0.0,0.0,0.0,0.166666666666667,0.205128205128205,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.101010101010101,0.0769230769230769,0.15625,0.0681818181818182,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.214285714285714,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161290322581,0.0,0.0,0.363636363636364,0.08,0.0,0.0,0.0,0.230769230769231,0.1,0.166666666666667,0.235294117647059,0.0,0,0.0,0.357142857142857,0.5,0.0,0.285714285714286,0.0185185185185185,0.0,0.121951219512195,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-BC-A217-01A-11R-A155-07,0.355902777777778,0.302631578947368,0.133333333333333,0.235294117647059,0.321543408360129,0.0555555555555556,0.0,0.0,0.147368421052632,0.233050847457627,0.6,0.230769230769231,0.0,0.0952380952380952,0.0666666666666667,0.221428571428571,0.0,0.0,0.225806451612903,0.0,0.0,0.264367816091954,0.0,0.12,0.0,1.0,0.515463917525773,0.166666666666667,0.0303030303030303,0.166666666666667,0.678571428571429,0.0,0.153846153846154,0.3125,0.0,0.166666666666667,0.153846153846154,0.0,0.0,0.25,0.1,0.0,0.423076923076923,0.434343434343434,0.0,0.0,0.0227272727272727,0.0,0.163265306122449,0.0,0.0,0.333333333333333,0.181818181818182,0.0909090909090909,0.118110236220472,0.7,0.0,0.0,0.0,0.166666666666667,0.142857142857143,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.6,0.0,0.764705882352941,0.1,0,0.0,0.0714285714285714,0.0,0.0,0.142857142857143,0.0,0.0769230769230769,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0
TCGA-CC-A5UD-01A-11R-A28V-07,0.352430555555556,0.118421052631579,1.0,0.117647058823529,0.0996784565916399,0.0,0.0,0.0,0.115789473684211,0.0466101694915254,0.6,0.0769230769230769,0.0084033613445378,0.0,0.0222222222222222,0.0214285714285714,0.5,0.119047619047619,0.258064516129032,0.0,0.0,0.103448275862069,0.0,0.12,0.0,0.151515151515152,0.0206185567010309,0.0,0.0303030303030303,0.633333333333333,0.303571428571429,0.0344827586206897,0.0,0.3125,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.0707070707070707,0.0769230769230769,0.0,0.0681818181818182,0.0,0.0204081632653061,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0149253731343284,0.0,0.25,0.333333333333333,0.0714285714285714,0.25,0.0,0.0,0.0,0.0833333333333333,0.25,0.8,0.0,0.161290322580645,0.0,0.333333333333333,0.0909090909090909,0.24,0.333333333333333,0.0,0.333333333333333,0.0,0.4,0.0,0.0588235294117647,0.3,0,0.0,0.142857142857143,0.0,0.5,0.428571428571429,0.037037037037037,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.105263157894737,0.25,0.0,0.0
TCGA-DD-AACO-01A-11R-A41C-07,0.265625,0.0,0.0,0.0117647058823529,0.263665594855305,0.0,0.0,0.0,0.0210526315789474,0.0974576271186441,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0,0.0238095238095238,0.274193548387097,0.0,0.0,0.149425287356322,0.0,0.2,0.0,0.181818181818182,0.0,0.166666666666667,0.0,0.0,0.464285714285714,0.0,0.0,0.125,0.0,0.166666666666667,0.0,0.181818181818182,0.0,0.0,0.1,0.2,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0909090909090909,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0714285714285714,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0
TCGA-G3-A5SK-01A-11R-A27V-07,0.102430555555556,0.118421052631579,0.166666666666667,0.105882352941176,0.0803858520900322,0.0277777777777778,0.0,0.0,0.0315789473684211,0.144067796610169,0.0,0.0,0.0084033613445378,0.0,0.0444444444444444,0.0714285714285714,0.0,0.0238095238095238,0.0483870967741935,0.105263157894737,0.0,0.0919540229885057,0.0,0.0,0.0,0.0303030303030303,0.0309278350515464,0.0,0.0606060606060606,0.2,0.107142857142857,0.0689655172413793,0.0,0.0,0.0,0.0,0.358974358974359,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.161616161616162,0.0,0.0,0.0909090909090909,0.0,0.0816326530612245,0.0,0.0,0.133333333333333,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.2,0.0,0.0,0.0,0.181818181818182,0.0,0.0,0.0,0.0,0.0,0.5,0.0416666666666667,0.0,0.0,0,0.153846153846154,0.0,0.0,0.0,0.285714285714286,0.0648148148148148,0.0,0.0,0.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-BC-A110-01A-11R-A131-07,0.125,0.0,0.133333333333333,0.0588235294117647,0.0096463022508038,0.0277777777777778,0.0,0.0,0.0105263157894737,0.0254237288135593,0.0,0.0,0.0084033613445378,0.0476190476190476,0.0222222222222222,0.0285714285714286,0.0,0.0238095238095238,0.0161290322580645,0.0,0.0,0.0574712643678161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0227272727272727,0.0,0.0204081632653061,0.0,0.0,0.0666666666666667,0.0,0.272727272727273,0.0,0.0,0.0447761194029851,0.142857142857143,0.0,0.166666666666667,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0714285714285714,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.125
TCGA-FV-A3R2-01A-11R-A22L-07,0.164930555555556,0.210526315789474,0.166666666666667,0.0941176470588235,0.106109324758842,0.0,0.0,0.1,0.0631578947368421,0.0211864406779661,0.8,0.0,0.865546218487395,1.0,0.0888888888888889,0.335714285714286,0.0,0.166666666666667,0.112903225806452,0.0526315789473684,0.0,0.344827586206897,0.285714285714286,0.0,0.5,0.0,0.402061855670103,0.0,0.0,0.3,0.0892857142857143,0.137931034482759,0.0,0.5,0.0,0.166666666666667,0.0256410256410256,0.0909090909090909,0.0512820512820513,0.0,0.1,0.0,0.115384615384615,0.121212121212121,0.153846153846154,0.125,0.0454545454545455,0.333333333333333,0.163265306122449,0.0,0.0,0.0666666666666667,0.0,0.272727272727273,0.0,0.3,0.0,0.142857142857143,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.129032258064516,0.0,0.111111111111111,0.0,0.08,0.166666666666667,0.0,0.333333333333333,0.153846153846154,0.2,0.166666666666667,0.176470588235294,0.1,0,0.0769230769230769,0.0,0.25,0.0,0.0,0.0185185185185185,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DD-A116-01A-11R-A131-07,0.189236111111111,0.0263157894736842,0.0333333333333333,0.0117647058823529,0.19935691318328,0.0,0.0,0.0,0.0315789473684211,0.0635593220338983,0.2,0.0,0.0168067226890756,0.0952380952380952,0.0666666666666667,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.206896551724138,0.0,0.0,0.166666666666667,0.515151515151515,0.0824742268041237,0.0,0.0,0.0,0.142857142857143,0.0,0.153846153846154,0.0625,0.0,0.0,0.0,0.0,0.0512820512820513,0.0,0.2,0.0,0.307692307692308,0.0202020202020202,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.142857142857143,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.0487804878048781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DD-A39X-01A-11R-A213-07,0.564236111111111,0.0131578947368421,0.3,0.0470588235294118,0.340836012861736,0.0,0.0,0.0,0.0,0.0338983050847458,0.2,0.0,0.0,0.0,0.0222222222222222,0.107142857142857,0.0,0.0238095238095238,0.032258064516129,0.0,0.0,0.0919540229885057,0.0,0.16,0.166666666666667,0.272727272727273,0.0,0.333333333333333,0.0303030303030303,0.0333333333333333,0.321428571428571,0.0,0.0,0.125,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.8,0.153846153846154,0.0404040404040404,0.0,0.03125,0.0,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0223880597014925,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0769230769230769,0.1,0.0,0.117647058823529,0.0,0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0
TCGA-2Y-A9H2-01A-12R-A38B-07,0.190972222222222,0.486842105263158,0.933333333333333,0.788235294117647,0.241157556270096,0.0555555555555556,0.0,0.2,0.136842105263158,0.271186440677966,0.4,0.153846153846154,0.445378151260504,0.0952380952380952,0.444444444444444,0.0071428571428571,0.5,0.0952380952380952,0.741935483870968,0.0,0.0,0.172413793103448,0.0,0.2,0.166666666666667,0.0303030303030303,0.0618556701030928,0.166666666666667,0.363636363636364,0.3,0.285714285714286,0.0689655172413793,0.0,0.5,0.0588235294117647,0.0,0.384615384615385,0.0,0.153846153846154,0.25,0.2,0.0,0.5,0.494949494949495,0.461538461538462,0.09375,1.0,0.0,0.0,0.0,0.0,0.0666666666666667,1.0,0.181818181818182,0.047244094488189,0.0,0.0522388059701493,0.0,0.25,0.666666666666667,0.214285714285714,0.166666666666667,0.333333333333333,0.5,0.0,0.0833333333333333,0.125,0.0,0.0,0.451612903225806,0.666666666666667,0.888888888888889,1.0,0.16,0.166666666666667,0.0,0.333333333333333,0.0,1.0,0.625,0.411764705882353,0.5,0,0.384615384615385,0.142857142857143,0.0,0.5,0.714285714285714,0.0740740740740741,0.0769230769230769,0.0487804878048781,0.133333333333333,0.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.25
TCGA-XR-A8TD-01A-12R-A39D-07,0.147569444444444,0.184210526315789,0.0333333333333333,0.0941176470588235,0.067524115755627,0.111111111111111,0.0,0.0,0.0947368421052632,0.0550847457627119,0.0,0.0,0.0588235294117647,0.0476190476190476,0.0444444444444444,0.0857142857142857,0.0,0.0714285714285714,0.0806451612903226,0.0,0.5,0.241379310344828,0.142857142857143,0.12,0.0,0.303030303030303,0.0412371134020619,0.0,0.0,0.233333333333333,0.196428571428571,0.0689655172413793,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0256410256410256,0.0,0.2,0.0,0.0,0.222222222222222,0.0769230769230769,0.03125,0.0,0.0,0.0612244897959184,0.333333333333333,0.0,0.533333333333333,0.0,0.0,0.0236220472440945,0.1,0.0,0.0,0.0,0.0,0.285714285714286,0.166666666666667,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.258064516129032,0.0,0.0,0.0,0.08,0.166666666666667,0.5,0.0,0.0769230769230769,0.2,0.0833333333333333,0.0588235294117647,0.0,0,0.0769230769230769,0.0714285714285714,0.0,0.5,0.0,0.0092592592592592,0.0,0.024390243902439,0.0,0.0714285714285714,0.0,0.0,0.0,0.421052631578947,0.0,0.0,0.125
TCGA-ZP-A9D2-01A-11R-A38B-07,0.0902777777777778,0.381578947368421,0.433333333333333,0.364705882352941,0.12540192926045,0.166666666666667,0.0,0.1,0.0421052631578947,0.207627118644068,0.4,0.307692307692308,0.210084033613445,0.0476190476190476,0.266666666666667,0.0428571428571429,0.0,0.0952380952380952,0.17741935483871,0.0526315789473684,0.0,0.873563218390805,0.0,0.08,0.333333333333333,0.0303030303030303,0.329896907216495,0.5,0.0,0.3,0.25,0.206896551724138,0.230769230769231,0.125,0.117647058823529,0.0,0.128205128205128,0.0,0.0512820512820513,0.0,0.0,0.0,0.192307692307692,0.272727272727273,0.384615384615385,0.53125,0.136363636363636,0.0,0.551020408163265,0.0,0.25,0.0,0.363636363636364,0.363636363636364,0.0236220472440945,0.3,0.0149253731343284,1.0,0.0,0.166666666666667,0.285714285714286,0.583333333333333,0.0,0.0,0.5,0.0833333333333333,0.0,0.2,0.4,0.258064516129032,0.0,0.222222222222222,0.0,0.08,0.333333333333333,0.0,0.0,0.0769230769230769,0.5,0.666666666666667,0.176470588235294,0.0,0,0.153846153846154,0.5,0.5,0.5,0.142857142857143,0.0185185185185185,0.0,0.0,0.133333333333333,0.357142857142857,0.0,0.0,0.0,0.0,0.25,0.666666666666667,0.875
TCGA-DD-A4NK-01A-11R-A28V-07,0.0208333333333333,0.289473684210526,0.0,0.0470588235294118,0.0,0.0277777777777778,0.0,0.0,0.0421052631578947,0.0423728813559322,0.0,0.0,0.663865546218487,0.0476190476190476,0.0666666666666667,0.164285714285714,0.0,0.0476190476190476,0.145161290322581,0.0,0.0,0.241379310344828,0.0,0.12,0.166666666666667,0.0606060606060606,0.0618556701030928,0.166666666666667,0.0,0.833333333333333,0.0535714285714286,0.0344827586206897,0.0769230769230769,0.1875,0.0,0.0,0.794871794871795,0.0909090909090909,0.102564102564103,0.0,0.3,0.0,0.115384615384615,0.0202020202020202,0.384615384615385,0.1875,0.0909090909090909,0.0,0.0408163265306122,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0149253731343284,0.0,0.0,0.0,0.0,0.0833333333333333,0.111111111111111,0.0,0.0,0.25,0.125,0.0,0.4,0.161290322580645,0.0,0.222222222222222,0.0,0.12,0.166666666666667,0.0,0.0,0.153846153846154,0.3,0.0416666666666667,0.0,0.0,0,0.230769230769231,0.0,0.0,0.75,0.0,0.0648148148148148,0.153846153846154,0.0,0.0666666666666667,0.928571428571429,0.0,0.333333333333333,0.0,0.0526315789473684,0.0,0.0,0.625
TCGA-FV-A4ZP-01A-12R-A266-07,0.942708333333333,0.0,0.0,0.0,0.871382636655949,0.0,0.0,0.0,0.0315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241935483870968,0.0,0.0,0.0344827586206897,0.0,0.52,0.0,0.0,0.0,1.0,0.0,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.411764705882353,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0
TCGA-DD-A39Z-01A-11R-A213-07,0.376736111111111,0.0,0.0,0.0,0.228295819935691,0.0,0.333333333333333,0.0,0.0210526315789474,0.0635593220338983,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0967741935483871,0.0,0.0,0.183908045977011,0.0,0.0,0.0,0.0909090909090909,0.0412371134020619,0.5,0.0,0.0,0.160714285714286,0.0,0.0,0.0625,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.2,0.4,0.230769230769231,0.0909090909090909,0.0,0.03125,0.0,0.0,0.0,0.333333333333333,0.0,0.0666666666666667,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-2Y-A9H7-01A-11R-A39D-07,0.0868055555555556,0.210526315789474,0.1,0.129411764705882,0.0932475884244373,0.0555555555555556,0.0,0.0,0.0526315789473684,0.546610169491525,0.0,0.0769230769230769,0.151260504201681,0.0952380952380952,0.0222222222222222,0.0571428571428571,0.0,0.238095238095238,0.435483870967742,0.210526315789474,0.0,0.402298850574713,0.0,0.04,0.333333333333333,0.121212121212121,0.0515463917525773,0.0,0.0,0.433333333333333,0.178571428571429,0.379310344827586,0.230769230769231,0.0625,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.2,0.0,0.115384615384615,0.151515151515152,0.153846153846154,0.125,0.0454545454545455,0.0,0.102040816326531,0.0,0.25,0.0666666666666667,0.0,0.0,0.0,0.0,0.0373134328358209,0.0,0.0,0.0,0.285714285714286,0.25,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0645161290322581,0.0,0.333333333333333,0.181818181818182,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.176470588235294,0.2,0,0.0769230769230769,0.0714285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.266666666666667,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CC-5264-01A-01R-A131-07,0.109375,0.105263157894737,0.633333333333333,0.164705882352941,0.154340836012862,0.166666666666667,0.0,0.1,0.147368421052632,0.0635593220338983,0.2,0.0,0.302521008403361,0.0476190476190476,0.466666666666667,0.0214285714285714,0.0,0.0238095238095238,0.225806451612903,0.0,0.0,0.149425287356322,0.285714285714286,0.04,0.166666666666667,0.0,0.463917525773196,0.166666666666667,0.0,0.0333333333333333,0.0535714285714286,0.241379310344828,0.0,0.0625,0.0,0.166666666666667,0.205128205128205,0.0,0.0769230769230769,0.25,0.2,0.0,0.0769230769230769,0.404040404040404,0.153846153846154,0.03125,0.0681818181818182,0.0,0.0204081632653061,0.0,0.0,0.0,0.0909090909090909,0.181818181818182,0.0,0.4,0.0,0.142857142857143,0.75,0.0,0.0714285714285714,0.25,0.0,0.5,0.0,0.0,0.0,0.2,0.2,0.161290322580645,0.333333333333333,0.0,0.0909090909090909,0.0,0.166666666666667,0.0,0.666666666666667,0.0,0.0,0.25,0.0,0.1,0,0.0,0.0,0.0,0.25,0.428571428571429,0.0092592592592592,0.0769230769230769,0.024390243902439,0.333333333333333,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-UB-A7MD-01A-12R-A352-07,0.0729166666666667,0.0131578947368421,0.333333333333333,0.0117647058823529,0.090032154340836,0.0277777777777778,0.0,0.1,0.0842105263157895,0.110169491525424,0.0,0.461538461538462,0.168067226890756,0.0,0.0444444444444444,0.0285714285714286,0.0,0.30952380952381,0.112903225806452,0.157894736842105,0.0,0.0459770114942529,0.0,0.08,0.166666666666667,0.393939393939394,0.0103092783505155,0.0,0.0,0.133333333333333,0.142857142857143,0.103448275862069,0.0769230769230769,0.1875,0.0,0.166666666666667,0.0769230769230769,0.181818181818182,0.0,0.0,0.1,0.0,0.0769230769230769,0.111111111111111,0.0,0.0,0.0227272727272727,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0236220472440945,0.1,0.0074626865671641,0.0,0.0,0.0,0.0714285714285714,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.111111111111111,0.0,0.04,0.0,0.0,0.333333333333333,0.0769230769230769,0.1,0.0,0.176470588235294,0.0,0,0.0,0.0714285714285714,0.25,0.0,0.0,0.0,0.0769230769230769,0.024390243902439,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.25,0.0,0.0
